338,1
339,1
340,1
341,1
342,1
343,1
344,1
345,1
346,1
347,1
348,0
349,1
350,1
351,1
352,1
353,1
354,1
355,1
356,1
357,1
358,1
359,1
360,1
361,0
362,1
363,1
364,1
365,1
366,1
367,1
368,1
369,1
370,1
371,1
372,1
373,0
374,1
375,1
376,1
377,1
378,1
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,1
388,1
389,1
390,1
391,0
392,1
393,1
394,1
395,0
396,1
397,1
398,1
399,1
400,1
401,1
402,1
403,1
404,1
405,1
406,1
407,1
408,1
409,1
410,1
411,1
412,1
413,1
414,1
415,1
416,1
417,0
418,1
419,1
420,1
421,1
422,1
423,1
424,1
425,0
426,1
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,1
438,1
439,1
440,0
441,1
442,1
443,1
444,1
445,1
446,1
447,0
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,0
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,0
480,1
481,0
482,1
483,1
484,1
485,0
486,1
487,1
488,1
489,1
490,0
491,1
492,1
493,1
494,1
495,1
496,1
497,0
498,1
499,1
500,0
501,1
502,1
503,1
504,1
505,1
506,1
507,0
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,0
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,0
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,1
621,0
622,0
623,1
624,0
625,0
626,0
627,0
628,0
629,0
630,1
631,0
632,0
633,0
634,0
635,0
636,0
637,1
638,1
639,0
640,1
641,0
642,0
643,1
644,0
645,0
646,0
647,1
648,1
649,0
650,0
651,0
652,0
653,1
654,0
655,0
656,0
657,0
658,0
659,1
660,1
661,0
662,1
663,0
664,1
665,1
666,0
667,0
668,0
669,0
670,1
671,0
672,1
673,0
674,1
675,1
676,0
677,0
678,0
679,0
680,0
681,1
682,1
683,0
684,0
685,0
686,0
687,0
688,1
689,1
690,0
691,0
692,0
693,1
694,0
695,1
696,0
697,0
698,0
699,0
700,0
701,1
702,1
703,0
704,0
705,0
706,1
707,0
708,0
709,1
710,0
711,0
712,1
713,1
714,0
715,1
716,0
717,1
718,0
719,0
720,0
721,1
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,1
731,0
732,1
733,0
734,1
735,0
736,0
737,0
738,0
739,0
740,0
741,1
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,1
756,0
757,0
758,0
759,0
760,0
761,1
762,0
763,0
764,0
765,0
766,0
767,0
768,1
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,1
783,0
784,0
785,1
786,0
787,1
788,1
789,0
790,1
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,1
802,1
803,1
804,0
805,0
806,0
807,0
808,1
809,0
810,1
811,0
812,1
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,1
824,0
825,0
826,1
827,0
828,1
829,0
830,0
831,0
832,0
833,1
834,0
835,1
836,0
837,1
838,0
839,0
840,0
841,0
842,1
843,1
844,0
845,0
846,0
847,0
848,0
849,1
850,0
851,0
852,1
853,0
854,1
855,1
856,0
857,0
858,0
859,0
860,0
861,0
862,1
863,0
864,0
865,0
866,1
867,0
868,0
869,1
870,0
871,0
872,0
873,1
874,0
875,1
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,1
885,0
886,0
887,0
888,1
889,0
890,1
891,0
892,1
893,1
894,0
895,0
896,1
897,0
898,0
899,0
900,0
901,1
902,1
903,0
904,0
905,0
906,1
907,0
908,0
909,0
910,0
911,0
912,1
913,0
914,0
915,1
916,0
917,1
918,0
919,0
920,1
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,1
929,1
930,1
931,0
932,0
933,0
934,0
935,1
936,0
937,0
938,1
939,0
940,0
941,0
942,1
943,0
944,0
945,1
946,0
947,0
948,0
949,0
950,0
951,1
952,0
953,1
954,0
955,0
956,0
957,1
958,0
959,0
960,0
961,1
962,1
963,0
964,0
965,0
966,1
967,0
968,0
969,0
970,0
971,0
972,1
973,0
974,0
975,0
976,0
977,0
978,0
979,1
980,1
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,1
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,1
1002,0
1003,0
1004,0
1005,1
1006,0
1007,0
1008,0
1009,1
1010,0
1011,1
1012,0
1013,0
1014,1
1015,0
1016,0
1017,1
1018,0
1019,0
1020,1
1021,1
1022,0
1023,1
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,1
1033,0
1034,1
1035,0
1036,0
1037,1
1038,0
1039,0
1040,1
1041,0
1042,0
1043,1
1044,0
1045,0
1046,0
1047,0
1048,1
1049,0
1050,1
1051,0
1052,1
1053,0
1054,0
1055,0
1056,0
1057,1
1058,1
1059,1
1060,0
1061,0
1062,0
1063,1
1064,0
1065,0
1066,1
1067,0
1068,1
1069,0
1070,0
1071,0
1072,0
1073,0
1074,1
1075,0
1076,0
1077,0
1078,0
1079,0
1080,0
1081,1
1082,0
1083,1
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,1
1092,1
1093,0
1094,0
1095,0
1096,1
1097,0
1098,0
1099,0
1100,0
1101,1
1102,1
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,1
1120,0
1121,0
1122,0
1123,0
1124,1
1125,0
1126,0
1127,0
1128,1
1129,0
1130,0
1131,0
1132,0
1133,0
1134,1
1135,1
1136,1
1137,0
1138,0
1139,0
1140,0
1141,1
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,1
1155,1
1156,1
1157,0
1158,0
1159,1
1160,0
1161,0
1162,1
1163,0
1164,1
1165,0
1166,0
1167,1
1168,1
1169,1
1170,1
1171,1
1172,1
1173,1
1174,1
1175,1
1176,1
1177,1
1178,1
1179,1
1180,1
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,1
1188,1
1189,1
1190,1
1191,1
1192,1
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,1
1215,1
1216,1
1217,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,1
1224,1
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,0
1234,1
1235,1
1236,1
1237,0
1238,1
1239,1
1240,0
1241,1
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,1
1249,1
1250,1
1251,1
1252,1
1253,1
1254,1
1255,1
1256,1
1257,1
1258,1
1259,1
1260,1
1261,1
1262,0
1263,1
1264,1
1265,1
1266,1
1267,1
1268,0
1269,1
1270,1
1271,1
1272,1
1273,1
1274,1
1275,1
1276,1
1277,1
1278,1
1279,1
1280,1
1281,1
1282,1
1283,1
1284,1
1285,1
1286,1
1287,1
1288,1
1289,1
1290,0
1291,1
1292,0
1293,1
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,0
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,0
1329,1
1330,1
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,1
1348,1
1349,0
1350,1
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,1
1362,1
1363,1
1364,1
1365,1
1366,1
1367,1
1368,1
1369,1
1370,0
1371,1
1372,1
1373,1
1374,1
1375,0
1376,1
1377,0
1378,1
1379,1
1380,1
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,1
1389,1
1390,0
1391,1
1392,1
1393,1
1394,1
1395,1
1396,1
1397,1
1398,1
1399,1
1400,1
1401,0
1402,1
1403,1
1404,0
1405,1
1406,0
1407,1
1408,1
1409,0
1410,1
1411,1
1412,1
1413,1
1414,1
1415,1
1416,1
1417,1
1418,1
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,1
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,1
1439,1
1440,1
1441,0
1442,1
1443,1
1444,1
1445,1
1446,1
1447,0
1448,1
1449,1
1450,1
1451,1
1452,1
1453,0
1454,1
1455,1
1456,1
1457,1
1458,1
1459,1
1460,1
1461,1
1462,1
1463,1
1464,1
1465,1
1466,1
1467,0
1468,1
1469,1
1470,1
1471,1
1472,1
1473,1
1474,1
1475,1
1476,0
1477,1
1478,1
1479,1
1480,1
1481,1
1482,1
1483,1
1484,1
1485,1
1486,1
1487,1
1488,1
1489,1
1490,1
1491,1
1492,1
1493,1
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,1
1501,0
1502,1
1503,1
1504,1
1505,1
1506,1
1507,1
1508,1
1509,0
1510,1
1511,1
1512,1
1513,1
1514,1
1515,1
1516,1
1517,1
1518,1
1519,1
1520,1
1521,1
1522,1
1523,1
1524,1
1525,1
1526,1
1527,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,0
1535,1
1536,1
1537,1
1538,1
1539,1
1540,1
1541,1
1542,1
1543,1
1544,1
1545,1
1546,1
1547,1
1548,1
1549,1
1550,1
1551,1
1552,1
1553,1
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1564,1
1565,1
1566,0
1567,1
1568,1
1569,1
1570,1
1571,1
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,1
1579,1
1580,1
1581,1
1582,1
1583,1
1584,1
1585,0
1586,1
1587,1
1588,1
1589,1
1590,1
1591,1
1592,1
1593,1
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1600,1
1601,1
1602,1
1603,1
1604,1
1605,1
1606,1
1607,1
1608,1
1609,0
1610,1
1611,1
1612,1
1613,1
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
1620,1
1621,1
1622,1
1623,1
1624,1
1625,0
1626,1
1627,1
1628,1
1629,1
1630,1
1631,1
1632,1
1633,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,1
1640,1
1641,1
1642,1
1643,1
1644,1
1645,1
1646,0
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,1
1661,1
1662,1
1663,1
1664,1
1665,1
1666,1
1667,1
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,1
1675,1
1676,1
1677,1
1678,1
1679,0
1680,1
1681,0
1682,1
1683,1
1684,1
1685,1
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,1
1694,0
1695,1
1696,1
1697,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,1
1706,0
1707,1
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,1
1716,1
1717,1
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,1
1725,1
1726,1
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,1
1735,1
1736,1
1737,1
1738,1
1739,1
1740,1
1741,1
1742,1
1743,1
1744,1
1745,1
1746,1
1747,1
1748,1
1749,1
1750,1
1751,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,1
1761,1
1762,0
1763,1
1764,1
1765,1
1766,1
1767,0
1768,1
1769,1
1770,1
1771,1
1772,1
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,1
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,1
1788,1
1789,0
1790,0
1791,1
1792,0
1793,1
1794,0
1795,0
1796,0
1797,1
1798,0
1799,0
1800,1
1801,0
1802,0
1803,1
1804,0
1805,0
1806,1
1807,0
1808,1
1809,0
1810,0
1811,0
1812,0
1813,0
1814,1
1815,1
1816,0
1817,0
1818,0
1819,0
1820,1
1821,1
1822,0
1823,0
1824,0
1825,1
1826,0
1827,1
1828,0
1829,0
1830,1
1831,0
1832,0
1833,0
1834,1
1835,0
1836,0
1837,0
1838,1
1839,0
1840,0
1841,0
1842,0
1843,0
1844,1
1845,0
1846,0
1847,0
1848,0
1849,0
1850,1
1851,0
1852,0
1853,0
1854,0
1855,1
1856,1
1857,1
1858,1
1859,0
1860,0
1861,0
1862,0
1863,0
1864,1
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,1
1877,0
1878,1
1879,0
1880,0
1881,1
1882,0
1883,0
1884,1
1885,1
1886,0
1887,1
1888,0
1889,0
1890,1
1891,0
1892,1
1893,0
1894,1
1895,1
1896,0
1897,0
1898,0
1899,1
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,1
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,1
1926,0
1927,0
1928,0
1929,0
1930,1
1931,0
1932,0
1933,0
1934,1
1935,0
1936,1
1937,1
1938,0
1939,0
1940,0
1941,0
1942,0
1943,1
1944,0
1945,1
1946,0
1947,0
1948,0
1949,1
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,1
1959,0
1960,1
1961,0
1962,0
1963,0
1964,0
1965,0
1966,1
1967,1
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,1
1975,0
1976,1
1977,1
1978,1
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,1
1986,1
1987,0
1988,0
1989,1
1990,0
1991,0
1992,1
1993,0
1994,0
1995,0
1996,0
1997,0
1998,1
1999,0
2000,0
2001,1
2002,0
2003,0
2004,1
2005,0
2006,0
2007,1
2008,0
2009,1
2010,0
2011,0
2012,0
2013,1
2014,1
2015,1
2016,0
2017,0
2018,0
2019,0
2020,0
2021,1
2022,1
2023,0
2024,1
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,1
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,1
2047,0
2048,0
2049,0
2050,1
2051,1
2052,0
2053,0
2054,1
2055,0
2056,0
2057,1
2058,0
2059,1
2060,0
2061,0
2062,0
2063,0
2064,0
2065,1
2066,0
2067,1
2068,0
2069,0
2070,1
2071,1
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,1
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,1
2087,0
2088,1
2089,0
2090,1
2091,1
2092,0
2093,0
2094,1
2095,0
2096,1
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,0
2104,0
2105,0
2106,0
2107,0
2108,0
2109,1
2110,1
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,1
2118,1
2119,0
2120,0
2121,0
2122,0
2123,0
2124,0
2125,1
2126,0
2127,0
2128,0
2129,1
2130,0
2131,0
2132,0
2133,0
2134,0
2135,0
2136,0
2137,0
2138,0
2139,0
2140,1
2141,0
2142,1
2143,0
2144,1
2145,0
2146,0
2147,0
2148,1
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,1
2156,1
2157,0
2158,0
2159,0
2160,1
2161,0
2162,1
2163,0
2164,0
2165,0
2166,0
2167,0
2168,0
2169,1
2170,0
2171,0
2172,0
2173,0
2174,1
2175,0
2176,0
2177,0
2178,0
2179,0
2180,1
2181,0
2182,0
2183,0
2184,1
2185,0
2186,0
2187,0
2188,1
2189,0
2190,0
2191,0
2192,1
2193,1
2194,1
2195,0
2196,0
2197,0
2198,0
2199,1
2200,0
2201,0
2202,1
2203,0
2204,1
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,1
2212,1
2213,1
2214,1
2215,0
2216,0
2217,1
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,1
2225,0
2226,0
2227,0
2228,1
2229,1
2230,1
2231,1
2232,0
2233,0
2234,1
2235,0
2236,0
2237,0
2238,1
2239,1
2240,1
2241,0
2242,1
2243,0
2244,0
2245,1
2246,1
2247,1
2248,0
2249,0
2250,1
2251,0
2252,0
2253,1
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,0
2275,1
2276,0
2277,0
2278,0
2279,1
2280,0
2281,1
2282,0
2283,1
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,1
2292,1
2293,0
2294,1
2295,0
2296,0
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,1
2304,1
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,1
2312,1
2313,0
2314,0
2315,1
2316,0
2317,1
2318,1
2319,0
2320,1
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,1
2330,0
2331,0
2332,0
2333,1
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,1
2341,1
2342,1
2343,1
2344,1
2345,1
2346,1
2347,1
2348,1
2349,1
2350,1
2351,1
2352,1
2353,1
2354,1
2355,1
2356,1
2357,1
2358,1
2359,1
2360,0
2361,1
2362,1
2363,1
2364,1
2365,1
2366,1
2367,1
2368,1
2369,1
2370,1
2371,1
2372,1
2373,1
2374,1
2375,1
2376,1
2377,1
2378,1
2379,1
2380,1
2381,1
2382,1
2383,1
2384,0
2385,1
2386,1
2387,1
2388,1
2389,1
2390,1
2391,1
2392,1
2393,1
2394,1
2395,1
2396,1
2397,1
2398,1
2399,1
2400,1
2401,1
2402,1
2403,1
2404,1
2405,1
2406,1
2407,1
2408,0
2409,0
2410,1
2411,1
2412,1
2413,1
2414,1
2415,1
2416,1
2417,1
2418,0
2419,1
2420,1
2421,1
2422,1
2423,1
2424,1
2425,1
2426,1
2427,1
2428,1
2429,1
2430,1
2431,1
2432,1
2433,1
2434,1
2435,1
2436,0
2437,1
2438,1
2439,0
2440,1
2441,1
2442,1
2443,1
2444,1
2445,1
2446,1
2447,1
2448,1
2449,1
2450,1
2451,1
2452,1
2453,1
2454,1
2455,0
2456,1
2457,1
2458,1
2459,1
2460,1
2461,1
2462,0
2463,1
2464,1
2465,0
2466,1
2467,1
2468,1
2469,1
2470,1
2471,1
2472,1
2473,1
2474,1
2475,1
2476,1
2477,1
2478,0
2479,1
2480,1
2481,1
2482,1
2483,1
2484,1
2485,1
2486,1
2487,1
2488,1
2489,0
2490,1
2491,1
2492,1
2493,0
2494,1
2495,1
2496,1
2497,1
2498,1
2499,1
2500,1
2501,1
2502,0
2503,1
2504,1
2505,1
2506,1
2507,1
2508,1
2509,1
2510,0
2511,1
2512,1
2513,1
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,1
2524,1
2525,1
2526,1
2527,1
2528,1
2529,1
2530,1
2531,1
2532,1
2533,1
2534,1
2535,1
2536,1
2537,1
2538,1
2539,1
2540,0
2541,1
2542,1
2543,1
2544,0
2545,1
2546,1
2547,1
2548,1
2549,1
2550,1
2551,1
2552,1
2553,1
2554,1
2555,1
2556,1
2557,1
2558,1
2559,1
2560,1
2561,1
2562,0
2563,1
2564,1
2565,1
2566,1
2567,1
2568,1
2569,1
2570,1
2571,1
2572,1
2573,1
2574,1
2575,1
2576,1
2577,1
2578,1
2579,1
2580,1
2581,1
2582,0
2583,1
2584,1
2585,0
2586,1
2587,1
2588,1
2589,1
2590,1
2591,0
2592,1
2593,1
2594,0
2595,1
2596,1
2597,1
2598,1
2599,1
2600,0
2601,1
2602,1
2603,1
2604,1
2605,1
2606,1
2607,1
2608,1
2609,1
2610,1
2611,0
2612,1
2613,1
2614,1
2615,1
2616,1
2617,1
2618,1
2619,1
2620,1
2621,1
2622,1
2623,1
2624,1
2625,1
2626,1
2627,1
2628,1
2629,1
2630,1
2631,1
2632,1
2633,1
2634,1
2635,1
2636,1
2637,1
2638,1
2639,1
2640,1
2641,1
2642,1
2643,1
2644,0
2645,1
2646,1
2647,1
2648,1
2649,0
2650,1
2651,1
2652,1
2653,1
2654,1
2655,1
2656,1
2657,1
2658,1
2659,1
2660,1
2661,1
2662,1
2663,1
2664,1
2665,1
2666,1
2667,1
2668,1
2669,1
2670,1
2671,1
2672,1
2673,0
2674,0
2675,1
2676,1
2677,0
2678,1
2679,0
2680,1
2681,1
2682,1
2683,1
2684,1
2685,1
2686,1
2687,1
2688,1
2689,1
2690,1
2691,1
2692,1
2693,1
2694,1
2695,1
2696,1
2697,1
2698,1
2699,1
2700,1
2701,1
2702,1
2703,1
2704,1
2705,1
2706,1
2707,1
2708,1
2709,0
2710,1
2711,1
2712,1
2713,0
2714,0
2715,1
2716,1
2717,1
2718,1
2719,1
2720,1
2721,1
2722,1
2723,0
2724,1
2725,1
2726,1
2727,1
2728,1
2729,1
2730,1
2731,1
2732,1
2733,1
2734,1
2735,0
2736,1
2737,1
2738,1
2739,1
2740,1
2741,1
2742,1
2743,1
2744,1
2745,1
2746,1
2747,1
2748,1
2749,1
2750,1
2751,0
2752,1
2753,1
2754,1
2755,1
2756,1
2757,1
2758,1
2759,1
2760,1
2761,1
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,0
2770,1
2771,1
2772,1
2773,1
2774,1
2775,1
2776,1
2777,0
2778,1
2779,0
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,1
2787,1
2788,1
2789,1
2790,1
2791,1
2792,1
2793,1
2794,1
2795,1
2796,0
2797,1
2798,1
2799,1
2800,1
2801,1
2802,1
2803,1
2804,1
2805,1
2806,1
2807,1
2808,1
2809,1
2810,0
2811,1
2812,1
2813,1
2814,1
2815,1
2816,1
2817,1
2818,1
2819,1
2820,1
2821,1
2822,1
2823,1
2824,1
2825,1
2826,1
2827,1
2828,0
2829,1
2830,1
2831,1
2832,1
2833,1
2834,1
2835,0
2836,1
2837,1
2838,1
2839,1
2840,1
2841,0
2842,1
2843,1
2844,1
2845,1
2846,1
2847,1
2848,1
2849,1
2850,1
2851,1
2852,1
2853,0
2854,1
2855,1
2856,1
2857,1
2858,1
2859,1
2860,0
2861,1
2862,1
2863,1
2864,1
2865,0
2866,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,1
2874,1
2875,1
2876,1
2877,1
2878,1
2879,1
2880,1
2881,1
2882,1
2883,1
2884,1
2885,1
2886,0
2887,1
2888,1
2889,1
2890,1
2891,1
2892,1
2893,1
2894,0
2895,1
2896,1
2897,1
2898,1
2899,0
2900,1
2901,1
2902,1
2903,1
2904,1
2905,1
2906,1
2907,1
2908,1
2909,1
2910,1
2911,1
2912,1
2913,1
2914,1
2915,1
2916,1
2917,1
2918,1
2919,1
2920,1
2921,1
2922,1
2923,1
2924,1
2925,1
2926,1
2927,1
2928,1
2929,1
2930,1
2931,1
2932,1
2933,1
2934,1
2935,1
2936,1
2937,1
2938,0
2939,1
2940,0
2941,1
2942,1
2943,1
2944,1
2945,1
2946,1
2947,1
2948,1
2949,1
2950,1
2951,1
2952,1
2953,0
2954,1
2955,1
2956,1
2957,1
2958,1
2959,1
2960,1
2961,1
2962,1
2963,1
2964,1
2965,1
2966,1
2967,1
2968,1
2969,0
2970,1
2971,1
2972,1
2973,1
2974,1
2975,1
2976,1
2977,1
2978,1
2979,1
2980,1
2981,1
2982,1
2983,1
2984,1
2985,1
2986,1
2987,1
2988,1
2989,1
2990,1
2991,1
2992,1
2993,1
2994,1
2995,1
2996,1
2997,1
2998,1
